reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at
778917d4-aa66-4d79-89f5-7f961eaf5694,Pengguna Google,seru banget untuk menghabiskan kan waktu,5,0,6.7.9,2025-04-03 14:23:25
7446f96f-33a6-45f4-8059-c75ce2badeed,Pengguna Google,game nya kebanyakan iklan jadi ga mood,1,0,6.4.3,2025-02-15 05:24:52
e84a290d-9335-4a22-bcc1-42135715c515,Pengguna Google,sempurna gk ada slah sama sekali,5,0,6.7.7,2025-04-02 07:14:18
f169b3cb-833e-402e-aedb-4bd0bfedc0a0,Pengguna Google,sangat bgus bgnt jdi kecanduan buruan download game ini seru bngt,5,0,6.6.7,2025-03-20 08:43:34
d5f145b6-0bb5-47fd-b544-8ee960af4949,Pengguna Google,"yeuu update aje terus, udah berat disuruh update mulu pula",3,0,6.4.5,2025-02-19 16:01:06
d692e8ae-0557-4624-a932-09749679f285,Pengguna Google,"bagus, tapi sayang banyak iklan lewat",5,0,6.3.9,2025-01-25 03:20:21
d9a92e79-7b30-4af1-83db-54d6829c814c,Pengguna Google,Algoritma nya ketebak lama kemenangan udah diatur dari blok yng dikasih,1,0,6.4.6,2025-02-18 07:16:52
898522a9-7e3c-4bcd-88ab-c74419d23277,Pengguna Google,"seru game nya , bisa ngilangi setres",5,0,6.7.5,2025-03-29 04:12:16
e8976d4c-bee2-462d-9ca3-ca2f78ea4ad0,Pengguna Google,enak di mainin game nya seru banget,5,0,6.7.5,2025-03-28 11:16:17
77a73e42-8de8-4b9b-bf88-5c9aa9e4e880,Pengguna Google,game ini sangat bagus untuk menunggu buka puasa,5,0,6.7.7,2025-03-31 07:37:48
34571e42-f0de-4681-aeca-cbad51a230ec,Pengguna Google,kalo lg bosen bisa main ini,5,0,6.7.0,2025-03-25 06:50:34
560b5670-4039-4cc1-8ac3-eb052eb1bc3e,Pengguna Google,game nya seru banget cocok buat temen begadang,5,0,6.7.0,2025-03-26 04:12:39
792cb8fc-2234-4e8a-891a-01a33b266608,Pengguna Google,Terkadang block yang diberikan tidak bisa ditaruh dimana mana,2,0,6.7.2,2025-03-26 19:37:43
275dfb75-6422-48e7-a5e1-0238503255e6,Pengguna Google,game nya asik bisa mengasah pikiran dan kalo gabut main inj aja seru dan menantang,1,1,6.4.5,2025-03-22 07:50:52
309ae1b2-7d3d-4bc7-8292-23774f56613e,Pengguna Google,kok aku nambahnya sedikit terus ya apa permainan nya gini,3,1,6.6.2,2025-03-13 17:30:23
cdc13398-af84-4441-904c-f8d3452eedb1,Pengguna Google,seruu gk pake data juga👍👍,4,0,6.6.7,2025-03-21 02:45:05
406beac6-961a-46d8-beae-01c6a104ffa4,Pengguna Google,baguss tapi saya ada bug iklan,4,0,6.4.5,2025-02-19 06:37:07
d0b3eca8-16a9-4bc0-b9ae-e21f669dba25,Pengguna Google,bisa menghilang kan stres menjadi rilex,5,0,6.7.6,2025-03-29 02:38:50
17c332ac-0451-413d-861e-52ad01df182f,Pengguna Google,"Menjengkelkan sekali, siang baru aja main adventure sudah sampai level 42, malamnya buka tau-tau dari level 1 lagi. Iklannya banyak, tp klw offline ga ada iklan sih. Soalnya ada game lain yg meskipun offline tetep ada iklan dan lebih banyak, dan ga bisa skip.",2,2934,3.7.5,2023-12-05 14:26:39
31c54549-499d-4ddd-91a0-a04a328010ac,Pengguna Google,Kalo untuk iPhone malah family² kalo android kaya di kerja paksa baru ada kaya bemtuk emoji atau kapal dan lain² bentuknya 😡🤬,1,0,6.4.8,2025-02-28 10:12:11
1062c73a-4cb2-4377-8bfe-a93bb0fbb4e7,Pengguna Google,asyik dan menyenangkan sebagai hiburan hilangkan rasa penat.,5,0,6.2.9,2025-01-15 08:41:08
c9472c12-c6de-4f10-a7e0-d9baceb4819f,Pengguna Google,skornya nambahnya dikit . semoga dibalikin kaya dulu,1,0,6.6.3,2025-03-20 05:06:46
76895274-a261-42b7-8687-164231651c47,Pengguna Google,"seru, dan bisa menghilangkan rasa setres ✋",5,0,6.7.8,2025-04-02 05:12:17
4ab06e0d-e095-4b45-8bbf-463484f309d8,Pengguna Google,per mainan nya sangat seru,5,0,6.6.6,2025-03-20 09:23:01
6bf6339b-e245-4df7-9f98-0b54c6088e3e,Pengguna Google,seru jir tapi offline ada iklan lahi,5,0,6.6.6,2025-03-19 05:00:30
e4795ed0-8332-4945-b790-6cb036ca16f5,Pengguna Google,seru banget geme nya selalu maju,5,0,6.6.6,2025-03-21 06:07:36
b85a8ed4-c478-4dc7-88b1-ecc11e11f4d5,Pengguna Google,gw kesini karena tmn2 gw pada main ya gue jadi ikutannn eh ternyata seru bgt loh,5,0,6.7.7,2025-03-29 19:18:13
f1a70bb1-c27c-4926-8e33-a0bc39ec67c5,Pengguna Google,aneh semenjak update selalu di beri block yang unsolveable,2,0,6.5.7,2025-03-03 00:39:54
880cce20-c423-442a-9c72-6c1e0cf44fc9,Pengguna Google,mantap gamenya seru banget,5,0,6.7.0,2025-03-23 10:47:30
43942af5-1d64-4511-9c0d-37cfc748fbe1,Pengguna Google,"permainan sangat seru,sangat menantatang",5,1,6.6.1,2025-03-08 18:56:57
b6a92c97-ceea-463e-96e7-b9912697836b,Pengguna Google,Game ini membuat ku menjadi semangat menghadapi tantangan yg ada di dalam hidup ku,1,0,6.7.0,2025-03-23 13:09:47
aabfab2c-af9e-444f-a948-f1de2bf44d3e,Pengguna Google,game nya seru bgt hemat paket,5,0,6.7.5,2025-03-29 21:29:38
afd70ea2-b657-4481-90e5-98343200e7c2,Pengguna Google,"Bikin ketagihan, klo 1 hri gk main ini rasanya kureng, klo pas offline ini jadi apk fav sih 😍💕",5,0,6.5.7,2025-03-04 15:55:31
d87d957e-42a7-434d-bebf-2637f6de0461,Pengguna Google,Game yg bagus cocok untuk bermain offline seru dan ga ngebosenin,5,0,6.4.8,2025-02-20 06:31:43
64e1b836-2929-467d-8ae6-5e471599d370,Pengguna Google,"sangat keren,bagus dan memuaskan ✌️👌",5,0,6.6.4,2025-03-16 04:11:36
f7f32689-7cc3-4cce-964a-33e32cfb992c,Pengguna Google,"bagus sekali,tapi susah nambah poin nya🙏🙏",5,0,6.7.2,2025-03-26 06:05:53
81ca9e40-94cb-4859-bf5b-e7d8a609318e,Pengguna Google,game ini seru buanget aku sampai anteng main game ini,5,0,6.7.3,2025-03-26 07:21:06
5d404857-9c26-4ed8-9ba5-5ccb27e51417,Pengguna Google,game gak cocok untuk pemain lain bagusan roblox sama weplay,1,0,6.7.3,2025-03-27 08:30:02
badefdf6-f39a-4a29-8907-7147013076bc,Pengguna Google,bagus banget ga bikin ngebosenin,5,0,6.7.7,2025-04-03 15:05:52
227be2f7-c652-4353-9c69-352ae4c894a1,Pengguna Google,aku suka banget main ini Dan seruu banget,5,0,6.7.8,2025-04-02 07:20:54
cac12d91-bbf8-4fc0-9d18-6c7eb17b8131,Pengguna Google,Bagus bnget ini game bisa dimainkan secara offline,5,0,6.7.7,2025-04-03 03:05:43
410d21b2-f3a7-4d35-a6cd-f847a64d196a,Pengguna Google,ini game sangat bagus kalo lagi gabut,5,0,6.6.7,2025-03-19 08:08:35
ada523fe-3d9d-42c1-8322-d078b75b0705,Pengguna Google,game ini seru untuk anak wifi Karna kalo pergi jauh gausah khawatir 👍🏻,5,0,6.7.3,2025-03-27 12:34:16
38397ce2-089d-4826-830c-0bc49ca30b12,Pengguna Google,game nya bagus gk bikin bosen,5,0,6.7.2,2025-03-26 12:35:30
f5601f49-1913-4260-a621-57df30085761,Pengguna Google,"suka banget seru,kurang kurangin ya iklan nya males banget dikit² iklan🙏😤",5,0,6.1.9,2025-04-02 13:39:23
0d70ce5c-e4d9-4086-adda-38be90e489a7,Pengguna Google,"bagus banget,cocok untuk yang sedang bosan mainan ini",5,0,6.4.5,2025-02-16 03:47:06
f6196703-0a03-4891-9f36-a5712f6a4f55,Pengguna Google,game pilih kasih di hp saya tidak ada fitur angka penambahan skor,1,0,6.7.3,2025-03-27 05:32:18
c1698849-310e-4502-af1a-b7fc83de3fbe,Pengguna Google,membuat otak bekerja dan seru,4,0,6.7.7,2025-04-03 06:14:17
85ffde81-6133-47d0-bc0e-9e0b11ac61ab,Pengguna Google,bisa di mainkan saat tidak ada internet atau wifi,5,0,6.7.7,2025-03-29 19:43:03
a43c1255-e9d6-4d27-9d15-40a121aa9abc,Pengguna Google,seruuu bgt plss aku suka bgt menantang jugaa,5,0,6.7.8,2025-04-02 13:16:12
c68445a1-5c0c-433e-8a2e-e0df247ab759,Pengguna Google,game nya sangat bagus bikin ketagihan,5,0,6.7.2,2025-03-28 15:40:27
5ae26aae-b4c8-47b1-abe2-158eebc66e8c,Pengguna Google,gem nya keren bisa buat ubar kesel gabut,5,0,6.6.9,2025-03-21 15:53:08
e0e1e494-4284-4cc9-8be0-79ea1d0a2539,Pengguna Google,bagus gamenya nggak bikin stres,5,0,6.7.8,2025-04-02 14:27:18
6c04ef9e-b8b9-44af-bce1-32c4cbac799c,Pengguna Google,sudah update tapi gaada perubahan T_T tpi tetap cinta block blast 💜💜,5,0,6.4.5,2025-02-15 13:50:51
dcfba5b0-6db7-4414-8f18-048ff26abc0f,Pengguna Google,game ini bagus meskipun biasapun tetapi seru,5,0,6.6.9,2025-03-23 02:20:25
3932606e-3573-400f-812e-6a8a02dfebb2,Pengguna Google,game nya susah tapi seru kalau lagi capek terus emosi pasti bikin kesel,2,0,6.1.9,2025-04-01 11:44:30
3b1c962b-6177-4807-bc02-2c1588dacd22,Pengguna Google,permainannya seru dan kenapa aku download karena dia viral di tiktok☺☺,5,0,6.6.8,2025-03-27 20:44:06
1be950d6-309c-4747-9286-e3f593ff9d41,Pengguna Google,Cocok buat yang gada sinyal,5,0,6.6.3,2025-03-16 02:07:00
4a5335b9-e85e-4f8d-a8b6-5573b9c1d8d4,Pengguna Google,game nya seru gua mainin ini sambil nunggu notif dari dia min hehe seasik apapun game ini lebih asikan dia sama masa lalunya minn :),5,0,6.4.4,2025-02-13 15:24:34
9fc6a6f2-558e-4897-84cd-0af2622f8a88,Pengguna Google,bagus bgt game nya bikin terngiang2,5,0,6.6.9,2025-03-23 00:31:29
1d610235-87f9-4025-9a4b-0d0d2aed6f73,Pengguna Google,permainan yang bisa untuk mengasah kemampuan otak👍👍👍,5,1,6.4.1,2025-02-03 00:42:43
63de97aa-d886-464b-8f89-5e2dc0a057e3,Pengguna Google,saya sangat suka dengan game Block Blast dan sambil berbuka puasa👍👍😁😁,5,0,6.6.8,2025-03-23 02:36:11
b8a1d7bb-554b-4f08-b3cd-e5bc5539055a,Pengguna Google,"asik bgt, tapi ada beberapa bug yang belum di ilangin",5,0,6.4.8,2025-02-23 05:38:42
1214b594-23ae-49dd-b9b6-062b7f6b0f47,Pengguna Google,aku suka sama gem puzzle nya,4,0,6.7.7,2025-03-30 09:16:43
ccdbae55-a972-48d9-9870-28289e2e1647,Pengguna Google,Block Blast Sangat seru saat nggak ada kuota jadi saya kasih bintang 5,5,0,6.6.3,2025-03-27 09:30:17
13a9e3cc-5022-416e-9727-a39b28483a04,Pengguna Google,kok gk bisa bug lagi,5,0,6.6.3,2025-03-12 16:26:08
687f636f-d89c-4244-988e-a9dd18b99d27,Pengguna Google,bikin emosi aja kalo ruang blon udah sempit malah dikasih blok besar,1,0,6.7.7,2025-03-30 18:33:31
869395ed-9fa9-4ec1-b279-ababc7d060ab,Pengguna Google,kapan woy gamenya bisa mabarr,5,0,6.7.3,2025-03-27 15:39:11
c7cb2469-266e-4fb7-b429-0085e3d4395b,Pengguna Google,gamenya susah mau nyari hepi malah stres kayak gamenya,1,1,6.4.8,2025-02-23 07:29:57
03b4bed2-40fe-4ff2-ac98-0ae17d8aeffb,Pengguna Google,pokoknya seru deh kalau kehabisan data,5,0,6.7.3,2025-03-28 06:26:34
3d201e3a-e659-4f71-bdf8-64b73803bcb5,Pengguna Google,kalau kita lagi gabut kita main ini aja,5,0,6.7.9,2025-04-02 20:46:54
c6bd07ab-0513-4a2c-b94a-cb936c60716c,Pengguna Google,sangat mudah di main kan dan bikin ketagihan,5,0,6.7.2,2025-03-26 07:37:06
4ffa16b6-2fd6-4970-a71b-ed8356df2100,Pengguna Google,"aku suka game ini,bisa adu score sama temenn",5,0,6.7.3,2025-03-27 09:10:21
6a35cb58-0663-42d5-8769-5569bb903ba8,Pengguna Google,sangat seru memainkan game Block Blast coba ada mini Game di Block Blast,5,0,6.6.1,2025-03-08 13:31:41
0be122f0-11f0-4bec-99a6-8245639fd750,Pengguna Google,ini sangat seru permainannya aku lebih suka ini sih😊😊😊,5,0,6.7.8,2025-04-02 04:08:23
89836c8a-bac6-4c91-827b-8d3b4cbaa865,Pengguna Google,seru dan menyenangkan enak sekli,5,0,6.7.5,2025-03-28 13:13:05
1513859b-41d8-4979-9fc9-e5702900aeb8,Pengguna Google,"seru saya dan adik saya suka main permainan ini kata adik saya "" seruu banget""",5,0,6.7.8,2025-04-01 13:27:57
4d992c74-c3e0-4a1e-aa5d-daf4e863cb9f,Pengguna Google,ter lalu banyak iklan,1,0,6.6.8,2025-03-21 08:46:15
83a7f55c-c2fc-455e-a401-8ad5cef49ac7,Pengguna Google,saya sangat suka game ini game ini sangat seru saya kasih 5 bintang,5,0,6.6.7,2025-03-20 05:25:18
39b1b646-09a7-4d81-bd73-4c23f82b71a9,Pengguna Google,bagus untuk main sambil berak,5,0,6.6.4,2025-03-15 19:39:33
0c4c1f75-f6a5-4011-be13-c4dda4bb3e2e,Pengguna Google,game ini seru banget tapi update yaa,5,0,6.7.9,2025-04-03 01:15:58
effc107e-f91e-4420-8f4c-4e0de32ed2c9,Pengguna Google,"Bagus banget, tapi di level lain susah",5,0,6.5.4,2025-03-12 07:02:17
8046eaee-ac7b-46c3-ba7a-c67e21d025db,Pengguna Google,game nya bagus seru dan menarik,5,0,6.7.7,2025-04-03 10:06:13
4b16ee4b-e81a-4678-be9c-66226b368546,Pengguna Google,game offline yg sangat bagus 😎,5,0,6.7.7,2025-03-30 10:22:51
ddd1259d-dd2b-4b72-8733-f238cbcf784c,Pengguna Google,sangat seru kalau bermain waktu puasa ga bosan yaaaaaaa,5,0,6.6.0,2025-03-28 07:12:33
84c95398-8f03-41c3-b465-f397094aa127,Pengguna Google,bagus tapi tolong bug nya benerin lgi ya,5,0,6.4.9,2025-02-22 02:56:36
713cd05d-a5df-4e43-b469-75fd38a5a5a9,Pengguna Google,game nya sangat seru. teman temanku juga main.,5,0,6.6.8,2025-03-23 04:03:47
fcbeb9b5-7fd7-47e4-9cac-58258190a69c,Pengguna Google,"love u block blast, tapi kurangin iklan plis kebanyak ege ini",4,0,6.4.1,2025-02-01 18:45:13
d3645008-f27e-407e-b7e0-d4312134d679,Pengguna Google,"Seru, efek sering main pas ada iklan nya, jadi nagih akhirnya gw download dah, padahal awalnya kurang suka game Tetris tapi sekarang suka hehe🙂 real fun, tbh I really like the gameplay.",5,0,,2025-03-07 08:05:46
48be6786-e79a-43a9-84b0-90f65cd95a40,Pengguna Google,"sangat bagus 🤩, yuk donload sekarang juga😋",5,0,6.7.6,2025-03-29 07:56:49
1ba28d2c-a532-4057-b22f-d458f0ed227a,Pengguna Google,"Jika Anda mencari permainan teka-teki yang santai, maka Block Blast adalah pilihan terbaik Anda. Permainan ini menggabungkan unsur-unsur permainan papan, teka-teki otak, dan permainan teka-teki, menjadi hiburan yang sempurna untuk meningkatkan kemampuan berpikir logis",5,0,,2025-03-22 13:01:08
52f97691-c263-461c-998b-a237e15ee0eb,Pengguna Google,game ini sangat bagus saya mainnya sampe ketahihan,5,0,6.7.8,2025-04-03 05:00:07
8404ddb1-864c-49f0-8242-8a9652b7d676,Pengguna Google,Geme ini sangat cocok untuk di main kan saat tidak punya paket data,5,0,6.4.4,2025-03-10 04:06:24
10818db9-0b57-4752-ab99-f7da12b48aab,Pengguna Google,"Emm... Mayan lah seru,bisa dimainin pas offline ku kasih bintang 🌟🌟🌟🌟",4,0,6.6.7,2025-03-19 04:11:20
4c51c56c-b647-4836-bf7a-22a658a602f1,Pengguna Google,Game ini sangat seru saya suka bermain game ini setiap hari,5,0,6.7.3,2025-03-26 20:51:25
00c9da77-8076-4f5a-84f4-b6fb1a89f13a,Pengguna Google,punya temen ku pada update punya aku gabisa,1,0,6.6.2,2025-03-11 22:20:25
e6f5caf9-92fd-4e12-9cb9-a8d5d07521b4,Pengguna Google,game yang sangat seru dan tidak membosankan,5,0,6.7.9,2025-04-03 07:01:00
30372156-509f-4329-bd02-ffb242c58d7a,Pengguna Google,Seru bngt permainan nya bisa main saat di bulan puasa,5,0,6.5.7,2025-03-04 18:35:10
5c269fb5-394c-4d65-b48b-5d0fe99f7983,Pengguna Google,sumpah aku main ini terus dari 2023 aku gak bosan² setiap pergi aku mainin!!! worth it banget sih,5,0,6.4.4,2025-03-26 14:23:11
a896b87d-b02d-4f9e-affd-ad6207050da4,Pengguna Google,Update baru nya gada kenapa ya apa ini bug?,5,0,6.4.5,2025-02-17 10:20:50
61936597-c8ea-4ed3-9410-92c5bff8944c,Pengguna Google,game nya sangat bagus dan bisa mengasah otak,5,0,6.4.8,2025-02-21 02:30:38
74e94363-198c-4309-886d-5065395ab825,Pengguna Google,seru bagus buat yang suka gabut,5,0,6.7.6,2025-03-29 15:43:01
b659271c-c046-42ba-977e-8b2fae23b950,Pengguna Google,gk bosan kalo main ini jika tidak ada wifi,5,0,6.6.9,2025-03-22 07:29:11
1f1d376e-6abb-45a1-8fcb-64dbcdb3d529,Pengguna Google,game nya seru sekali mantap👌👌,5,0,6.7.9,2025-04-02 14:58:02
1c125a82-f886-4c9e-a24b-2db2acc9923f,Pengguna Google,Awalnya seru tapi karena di update jadi agak jelek.... (BOLEH GAK DI UPDATE G SIHHH BAGUSAN YANG DULU 😭☝☝☝☝),3,0,6.5.7,2025-03-03 09:17:00
ba690100-c3ea-48cd-a3a0-ccea71de5f49,Pengguna Google,"ngasih blok yg ngotok dong,ngasih gak ada kotaknya",1,0,6.6.4,2025-03-17 16:00:54
eb2c0be1-a39d-476f-b546-491db1d0af80,Pengguna Google,game nya bagus tapi ada ke jangalan,4,0,6.6.9,2025-03-23 12:31:05
7611034e-f040-4be1-8c41-2316d990dc4c,Pengguna Google,game yang bagus main nya seru,5,0,6.6.6,2025-03-21 09:20:23
42182283-137c-416a-a034-173deb652bca,Pengguna Google,"bagus , bisa di mainkan tanpa internet 🙂🙃",5,0,6.7.9,2025-04-03 13:32:23
0c941223-e923-49e2-9867-051241356fdd,Pengguna Google,game nya bagus untuk lagi gabut,5,0,6.6.3,2025-03-17 22:59:16
d087ee18-33e7-4124-8874-42ee4e143768,Pengguna Google,sangat bagus game untuk menemani bosan,5,0,6.7.8,2025-04-02 11:12:10
e8ce09c3-fe43-4b6e-8d49-1c03117ceb78,Pengguna Google,Geme nya simpel... Tapi Addictive,5,0,6.6.4,2025-03-18 13:38:07
94e29499-4cb1-401f-b891-58d145514342,Pengguna Google,game nya seru gak bikin bosen,5,0,6.7.3,2025-03-28 06:37:39
328b4f8e-6833-41ca-8b74-6c7525b13962,Pengguna Google,kalo gabut maen game ini beuhh seru bangettt,5,0,6.7.5,2025-03-28 08:39:56
b5fc6039-005a-4a77-8e69-15fef1eaf2eb,Pengguna Google,ini sangat mudah dan ini bisa bisa buat ngabuburit,4,0,6.7.2,2025-03-27 07:19:29
823e6a26-7d9b-49ff-9fb6-2798d69c961b,Pengguna Google,Bagus game ya tapi hilangin iklan nya dong,5,0,6.5.7,2025-03-05 06:44:01
c61651b0-73a7-490c-913b-ec0b391506ef,Pengguna Google,game nya sangat bagus dan tidak ada buff,5,0,6.7.3,2025-03-27 15:53:50
e898265a-43d8-4d06-bb78-c0525c430da3,Pengguna Google,Permainan sangat menarik dan menyebabkan,5,0,6.6.4,2025-03-18 06:47:43
edd93df3-ec30-455f-b203-082284a277d9,Pengguna Google,gamenya enak yang buat game ini sehat² ya,5,0,6.7.9,2025-04-03 17:48:25
1ea1c138-7d9d-4c7f-9e66-ca8b082d4f0c,Pengguna Google,serunya main ini pas bulan puasa untuk ngabuburit 👍,5,0,6.7.0,2025-03-25 07:23:59
413262a2-ffe2-4b30-a690-cfd1f40dc9b6,Pengguna Google,game nya keren satisfying terus dan membuat teman saya mendesah🩲🤙😎🤙,5,1,6.3.9,2025-01-23 06:10:07
06072a4c-1da0-4582-adf6-656edd38e6aa,Pengguna Google,game ini cocok untuk jika sedang tidak ada internet,5,0,6.7.7,2025-03-31 16:48:29
c018c8b6-56cc-4e4f-9846-85b1650cbeea,Pengguna Google,sangat bagus ketika gabut,5,0,6.7.0,2025-03-24 21:44:55
6427ee94-f150-4239-a1b2-8011b4472de1,Pengguna Google,game paling asik kalo gaada sinyal,5,0,6.6.1,2025-03-09 13:53:24
3a6ebe6a-0b84-41d0-ae96-c32f72eb9ed2,Pengguna Google,game nya bagus offline,5,0,6.7.7,2025-03-31 11:26:19
eaf34560-b8fa-4aac-b9fe-ed84fd7ba91e,Pengguna Google,game ini membuat saya ketagihan (walaupun agak susah) tapi ini seru loh!,5,0,6.7.8,2025-03-31 19:11:02
d569a3f3-3b56-4f89-a7f2-9976c555bb41,Pengguna Google,Block blast! udh viral bagus lagi hehe,5,0,6.7.0,2025-03-25 04:42:48
13273c86-dca7-4142-8fd4-ba43aae3188d,Pengguna Google,gem nya sangat bagus aku sangat sukaaa,5,0,6.7.3,2025-03-27 05:05:59
649473ef-735d-48ee-859c-7d0cd4b2f4da,Pengguna Google,seru banget cocok dimainkan jika gak punya koutaaa,5,0,6.6.8,2025-03-23 13:55:44
1c86f10f-1b27-4412-8392-95909f5dd928,Pengguna Google,gamenya seru banget aku sampe ketagihan mainnya,5,0,6.6.3,2025-03-21 16:06:02
3bab603e-5bbc-4737-ab8f-92287af4e10f,Pengguna Google,gamenya seri banget rekomen kamu harus cobaaa,5,0,6.6.7,2025-03-21 07:10:42
32c9fbeb-cca9-40a7-93ab-4fcc1e22ecba,Pengguna Google,geme ini seruu apa lagi pas di bulan puasa seru nunggu buka,5,0,6.6.8,2025-03-21 08:45:11
c860e18b-66f1-4d85-a1c8-10969ded073e,Pengguna Google,seruu bgt permainannya mambantu saat gabut,5,0,6.6.8,2025-03-21 13:26:16
20706b2f-1bf1-4429-9751-4930d54f2be1,Pengguna Google,saya heran setiap kali skor saya sudah tinggi block nya tidak sesuai padahal skor saya baru 5000 tapi terkadang terkadang block nya lebih susah dibandingkan dgn block teman teman saya yang skor nya lebih tinggi dari saya (13000-40000) saya jg sudah main lama tapi kenapa skornya lambat bgt karena hal ini saya jadi sering bolak balik uninstall tolong ya perbaiki,2,0,,2025-03-01 05:23:19
84dc925d-1dbc-447b-a48d-d6491526d396,Pengguna Google,gemnya seru sekali bikin nagih kalo main,5,0,6.7.5,2025-03-28 10:49:35
0abad56d-0dc4-4578-be21-c5fb81b7a780,Pengguna Google,"game membuat pusing tidak pernah menang ruang kecil tidak ada pilihan blocknya, uninstall deh",1,5,6.3.4,2025-01-17 07:43:49
885d9ee1-3e0d-4bee-988e-a119958c9bcb,Pengguna Google,sangat menarik karena seruuuuuuuuu,5,0,6.7.7,2025-03-31 12:38:22
865848c7-5753-47cd-b56a-dd7fe199d500,Pengguna Google,sangat seru apalagi jika tidak memiliki internt,5,0,6.6.8,2025-03-20 22:21:32
dbd689a0-66ee-47f7-b61f-200db6c0ba81,Pengguna Google,bagus banget gaada kekurangan,5,0,6.7.8,2025-04-02 02:27:31
ef03e290-524f-4a79-864e-57e77a7f3a46,Pengguna Google,"game nya seru,tapi iklan nya mengganggu",4,0,6.5.3,2025-02-28 06:47:23
c4504794-e890-4f65-bd38-f1eafb953194,Pengguna Google,permainan yang seru dan mengasah otak untuk berfikir,5,0,6.4.5,2025-02-16 08:46:58
1df0ebfc-37f0-4776-8c79-4994dac90b70,Pengguna Google,bagus game nya ga bikin bosen,5,0,6.7.0,2025-03-24 09:29:27
71663f22-2eb0-43d3-9fb8-793f7cc7538c,Pengguna Google,cocok bgt buat mengasah otak dan bermain,5,0,6.6.9,2025-03-23 01:32:46
2f8a6406-7459-4220-81af-07b4f3a1cb40,Pengguna Google,game nya seru pas dimainin nin jadi ketagihan,4,0,6.7.8,2025-04-01 13:49:16
1eb1e01a-d103-481e-b2aa-70765baabbce,Pengguna Google,ko punya gw beda ya kg bisa nonton iklan abis itu idup lagi?,5,0,6.4.2,2025-02-07 09:53:16
9a51a2d3-a50d-4652-8732-94aa9575d741,Pengguna Google,permainan ini seru sekali ketita sedang tidak mempunyai kaouta,5,0,6.8.1,2025-04-03 11:52:20
e80a6853-27e1-4c38-99cf-c9145486b8f6,Pengguna Google,game ini cocok buat orang gabut sangat²gabut,5,0,6.6.9,2025-03-23 11:02:35
32f28a1d-37b5-4655-948f-35fcf2f7e754,Pengguna Google,seru banget buat yang ga ada kuota,5,0,6.7.0,2025-03-25 01:37:59
78849a86-f6a9-4e76-8c6a-5a179a49ca21,Pengguna Google,"sangat seru untuk dimainkan saat ngabuburit,bulan puasa:)",5,0,6.7.6,2025-03-29 11:14:34
305e13b9-93df-48a0-89cd-d51ed31d8959,Pengguna Google,"berpikir terus untuk menang, sangat menantang",5,0,6.5.7,2025-03-03 07:32:32
3b8324d5-9c14-431e-82f7-19a4744e68b2,Pengguna Google,saya sangat suka game ini sekali main skor ku langsung 14ribu,5,0,6.7.3,2025-03-28 03:51:43
64b77b01-3f7e-48d4-aead-08065eef143a,Pengguna Google,gems nya sangat susah,1,0,6.7.7,2025-03-31 05:52:59
f5bbf5e7-f6c2-41b8-81df-0d550b5b4cb7,Pengguna Google,gamenya seru dan ngk bikin bosan,5,0,6.6.9,2025-03-23 20:35:01
f7adce09-d3bc-4438-a1aa-2316aa960098,Pengguna Google,bagus cocok buat gabut Gem nya asik seru,5,0,6.7.0,2025-03-27 22:12:11
adddcbfd-b28f-4c3a-88fd-5a467033efc4,Pengguna Google,game nya bikin gila sampai aku jadi ODGJ di pinggir jalan,1,0,6.7.6,2025-03-29 09:56:42
e90b372d-8f8a-473e-b0b6-16c067323518,Pengguna Google,seru banget apalagi kalau di mainin pas bulan puasa,5,0,6.6.9,2025-03-22 07:05:56
8e67287b-870a-4930-83b5-de44002f1f04,Pengguna Google,Block Blast sangat seru untuk menemani bulan ramadhan yg penuh berkah ini,5,0,6.7.0,2025-03-27 11:48:42
1b0fdc47-3028-43fc-acb2-bb9a879918df,Pengguna Google,game nya bagus lebih bagus dari epep,5,0,6.7.8,2025-04-01 03:28:03
db8278d0-d572-47a5-bce0-44e0bb5151fa,Pengguna Google,bagus cocok untuk gabut,5,0,6.6.4,2025-03-29 09:44:03
db4914d9-a6cc-4b7d-92c3-17fd1af4c7cb,Pengguna Google,game nyebelin tapi keren 👍🕳️,5,0,6.6.9,2025-03-23 12:14:30
5e83b2d5-b974-4aaa-af80-b946135a8a0f,Pengguna Google,"game mantap, tidak membosankan, seru",5,0,6.6.3,2025-03-19 15:25:11
2b178bcc-1ead-4a36-96c7-fad09a26a212,Pengguna Google,seru dan menegangkan dan gak bikin gabut👍👍👍,5,0,6.6.1,2025-03-09 04:55:47
1c836d81-544e-4b72-93e3-62a0f10ed03b,Pengguna Google,game yang sangat sangat seru ampe 1 sekolahan ku pada maen semua ini,5,0,6.7.7,2025-04-03 07:56:59
eb16fba0-bd33-454b-8d5a-f5ff72a05bad,Pengguna Google,untuk orang ngesad + lagu dont you remember,5,0,6.6.1,2025-03-23 04:08:30
16dd8b36-23e2-406a-83c6-4240ff7d0817,Pengguna Google,Gamenya seru bamget cocok buat ngaburit ya kan,5,0,6.7.2,2025-03-29 10:53:16
764fd847-f5f0-46d1-bced-b2184cc35143,Pengguna Google,mainan nya sangat seru untuk aku yang bosenan,5,0,6.8.1,2025-04-03 11:36:52
